Date,open,high,low,close,volume
2020-06-24,15757.790177745932,18491.791628143492,15012.153418546597,16801.681640625,34078554
2020-06-25,16006.334423985129,16354.298215810892,15260.697727215635,15459.5341796875,4420102
2020-06-26,15757.788513582516,16006.33407373366,15111.570057189543,15210.98828125,2311672
2020-06-29,15061.861328125,15509.243347772277,15012.152214830858,15061.861328125,1196688
2020-06-30,15459.533712082655,15658.37015854031,15061.860819167345,15260.697265625,1374673
2020-07-01,15409.824559771825,16155.46123201885,15260.697225322421,15658.3701171875,2450739
2020-07-02,15857.20761658094,16205.171420079581,15708.080272224379,16006.3349609375,1605326
2020-07-03,16404.007171175374,16652.552734375,15956.625157416045,16652.552734375,2586105
2020-07-06,16702.26340606509,17099.936344304733,16354.2995851054,16801.681640625,2298926
2020-07-07,16801.680256662192,17099.934935774538,16056.043558881325,16205.1708984375,1817382
2020-07-08,16155.461858342716,16950.80767290728,16105.752744932432,16553.134765625,1807986
2020-07-09,16602.843803920627,16652.55291710602,16205.1708984375,16205.1708984375,901421
2020-07-10,16404.00639372052,16503.424614288524,15658.369739460495,15807.4970703125,1024735
2020-07-13,15807.497663551401,16006.334112149532,15260.697429906542,15956.625,1044223
2020-07-14,15956.624401164505,16006.333511448507,15608.660629176495,15807.4970703125,588844
2020-07-15,15807.497323724288,15956.62465696697,15608.660879400712,15708.0791015625,1109139
2020-07-16,15608.661389473156,15658.370502178484,15310.406713241186,15509.2431640625,869013
2020-07-17,15757.787960028498,15857.206180596502,15509.24240860849,15807.4970703125,969474
2020-07-20,15608.661389473156,15708.079614883813,15310.406713241186,15509.2431640625,667291
2020-07-21,15558.951768319817,15807.497323724288,15509.242657238923,15708.0791015625,659909
2020-07-22,15807.49758036425,15857.206692252188,15558.952020924562,15608.6611328125,533874
2020-07-23,15608.661046925896,15608.661046925896,15210.988154010587,15260.697265625,776067
2020-07-24,15111.57001393312,16453.716034907444,14962.442678269306,15608.6611328125,2067869
2020-07-27,15708.079565429689,16056.043353271485,15658.37045288086,15906.916015625,994670
2020-07-28,16056.043174050072,18988.880781693893,15906.915838068182,17497.607421875,16865720
